gamePk,home_team_id,home_team_name,home_avg_last_5,home_ops_last_5,home_hr_rate_last_5,home_strikeout_rate_last_5,home_walk_rate_last_5,home_stolen_success_last_5,away_team_id,away_team_name,away_avg_last_5,away_ops_last_5,away_hr_rate_last_5,away_strikeout_rate_last_5,away_walk_rate_last_5,away_stolen_success_last_5
746413,117,Houston Astros,0.28633333333333333,0.7159999999999999,0.3333333333333333,6.333333333333333,3.3333333333333335,0.8,147,New York Yankees,0.272,0.8356666666666666,1.6666666666666667,10.0,6.333333333333333,0.8888888888888888
745035,140,Texas Rangers,0.28400000000000003,0.914,2.5,8.0,5.0,0.7,112,Chicago Cubs,0.1795,0.6034999999999999,0.5,8.0,3.5,0.7272727272727273
745683,133,Oakland Athletics,0.17266666666666666,0.48666666666666664,0.6666666666666666,10.666666666666666,3.0,0.6666666666666666,114,Cleveland Guardians,0.3073333333333333,0.8953333333333333,0.6666666666666666,7.333333333333333,4.666666666666667,0.7777777777777778
747222,109,Arizona Diamondbacks,0.41500000000000004,1.0786666666666667,2.0,5.333333333333333,5.333333333333333,0.875,115,Colorado Rockies,0.17466666666666666,0.5466666666666667,1.0,8.666666666666666,3.0,0.7142857142857143
745279,136,Seattle Mariners,0.20766666666666667,0.636,1.0,11.666666666666666,1.6666666666666667,0.7142857142857143,111,Boston Red Sox,0.23866666666666667,0.6996666666666668,0.6666666666666666,11.0,2.6666666666666665,0.7142857142857143
745438,135,San Diego Padres,0.2584,0.7008,1.2,7.2,3.6,0.6666666666666666,137,San Francisco Giants,0.2966666666666667,0.806,1.6666666666666667,9.0,2.0,0.625
746166,119,Los Angeles Dodgers,0.2852,0.7988,1.6,9.8,5.0,0.5,138,St. Louis Cardinals,0.134,0.38366666666666666,0.3333333333333333,10.0,1.6666666666666667,0.5
746817,145,Chicago White Sox,0.15766666666666665,0.4606666666666666,1.6666666666666667,9.666666666666666,1.6666666666666667,0.3333333333333333,144,Atlanta Braves,0.3395,0.9432499999999999,1.25,9.75,3.5,0.3333333333333333
746899,112,Chicago Cubs,0.19566666666666666,0.6349999999999999,0.6666666666666666,7.333333333333333,5.333333333333333,0.25,115,Colorado Rockies,0.18725,0.5715,0.75,8.75,2.25,0.3333333333333333
744875,120,Washington Nationals,0.233,0.6523333333333333,1.3333333333333333,10.0,3.3333333333333335,0.6,134,Pittsburgh Pirates,0.2555,0.802,1.0,12.0,6.5,0.5
747058,110,Baltimore Orioles,0.3026666666666667,0.927,1.3333333333333333,6.666666666666667,4.333333333333333,0.8,118,Kansas City Royals,0.18733333333333335,0.5956666666666667,2.0,8.666666666666666,2.3333333333333335,0.75
745600,143,Philadelphia Phillies,0.18675,0.5545,1.0,10.75,3.5,1.0,113,Cincinnati Reds,0.305,0.9273333333333333,2.0,8.0,2.6666666666666665,1.0
746085,146,Miami Marlins,0.20800000000000002,0.55725,0.75,9.5,3.5,1.0,108,Los Angeles Angels,0.14066666666666666,0.48066666666666674,1.0,11.666666666666666,1.6666666666666667,1.0
745109,139,Tampa Bay Rays,0.2625,0.738,1.25,7.5,2.75,0.5,140,Texas Rangers,0.28733333333333333,0.9063333333333334,1.6666666666666667,9.666666666666666,4.666666666666667,0.5
745842,121,New York Mets,0.11900000000000001,0.4355,1.25,8.25,2.0,0.0,116,Detroit Tigers,0.2253333333333333,0.5976666666666667,1.3333333333333333,9.0,3.0,0.5
746409,117,Houston Astros,0.27949999999999997,0.705,0.5,6.75,3.0,0.6,141,Toronto Blue Jays,0.21075,0.74075,1.5,8.25,4.75,0.6
745675,133,Oakland Athletics,0.184,0.5255,0.5,9.5,3.25,0.6666666666666666,111,Boston Red Sox,0.23625,0.68525,1.0,10.25,2.75,0.6666666666666666
745277,136,Seattle Mariners,0.20024999999999998,0.6012500000000001,0.75,11.25,1.5,0.8,114,Cleveland Guardians,0.303,0.87925,0.5,6.75,4.0,0.75
745437,135,San Diego Padres,0.2912,0.7976000000000001,1.6,7.4,3.6,0.8333333333333334,138,St. Louis Cardinals,0.1455,0.406,0.25,10.75,2.0,0.8571428571428571
747218,109,Arizona Diamondbacks,0.3945,1.0474999999999999,1.75,5.5,4.5,1.0,147,New York Yankees,0.27225,0.82575,1.25,10.5,5.25,0.8333333333333334
746170,119,Los Angeles Dodgers,0.30219999999999997,0.8542,2.0,9.6,4.0,1.0,137,San Francisco Giants,0.28875,0.80175,1.5,9.0,3.5,1.0
746009,158,Milwaukee Brewers,0.27425,0.7155,0.75,9.0,3.25,1.0,142,Minnesota Twins,0.242,0.6876666666666665,0.3333333333333333,10.0,3.3333333333333335,1.0
747057,110,Baltimore Orioles,0.29375,0.897,1.5,6.75,3.5,1.0,118,Kansas City Royals,0.198,0.636,2.0,8.75,2.25,1.0
745598,143,Philadelphia Phillies,0.194,0.5668,0.8,10.6,3.6,0.8,113,Cincinnati Reds,0.30325,0.9205,1.75,10.25,3.25,1.0
746086,146,Miami Marlins,0.209,0.5646,0.6,9.4,3.6,0.8,108,Los Angeles Angels,0.1525,0.5185,1.5,10.5,2.75,0.75
745111,139,Tampa Bay Rays,0.2562,0.7342,1.4,8.4,3.2,0.8333333333333334,140,Texas Rangers,0.2855,0.89925,1.75,8.25,5.25,0.8
746898,112,Chicago Cubs,0.207,0.64625,0.5,6.5,4.75,1.0,115,Colorado Rockies,0.18980000000000002,0.5702,0.6,8.8,2.0,1.0
746814,145,Chicago White Sox,0.16025,0.483,1.25,10.0,2.0,1.0,144,Atlanta Braves,0.337,0.9433999999999999,1.2,8.6,3.8,1.0
746411,117,Houston Astros,0.27880000000000005,0.7205999999999999,1.4,7.0,3.0,0.8571428571428571,141,Toronto Blue Jays,0.20540000000000003,0.7121999999999999,1.2,8.0,4.2,1.0
745680,133,Oakland Athletics,0.1872,0.5354,0.4,10.2,2.6,0.5555555555555556,111,Boston Red Sox,0.2358,0.6786,0.8,10.4,3.6,0.8
745273,136,Seattle Mariners,0.198,0.5884,0.8,10.8,2.4,0.5555555555555556,114,Cleveland Guardians,0.29660000000000003,0.8624,0.8,6.4,3.4,0.5
745439,135,San Diego Padres,0.2872,0.8019999999999999,1.8,6.8,2.8,0.5,138,St. Louis Cardinals,0.16,0.4412,0.6,11.2,2.2,0.5714285714285714
747220,109,Arizona Diamondbacks,0.375,1.011,1.4,5.8,4.4,0.5,147,New York Yankees,0.2712,0.8150000000000001,1.0,9.2,5.2,0.5
746169,119,Los Angeles Dodgers,0.29979999999999996,0.8655999999999999,2.0,9.8,3.2,0.7142857142857143,137,San Francisco Giants,0.28300000000000003,0.795,1.4,8.8,4.0,0.6666666666666666
745844,121,New York Mets,0.1328,0.4586,1.0,8.2,2.2,0.6666666666666666,116,Detroit Tigers,0.2225,0.60625,1.25,9.75,3.0,0.7142857142857143
745844,121,New York Mets,0.1328,0.4586,1.0,8.2,2.2,0.6666666666666666,116,Detroit Tigers,0.2258,0.6498,1.2,9.2,4.0,1.0
747059,110,Baltimore Orioles,0.2822,0.861,1.2,6.6,3.0,0.5714285714285714,118,Kansas City Royals,0.20460000000000003,0.6556,1.6,8.8,2.4,0.625
745114,139,Tampa Bay Rays,0.2538,0.7327999999999999,1.4,8.0,3.0,0.3333333333333333,140,Texas Rangers,0.28159999999999996,0.8816,1.4,8.2,4.6,0.3333333333333333
746083,146,Miami Marlins,0.2112,0.5742,0.8,9.2,3.4,1.0,108,Los Angeles Angels,0.16099999999999998,0.5429999999999999,1.4,9.6,2.8,0.5
746008,158,Milwaukee Brewers,0.2756,0.7230000000000001,0.8,8.8,3.6,1.0,142,Minnesota Twins,0.2285,0.655,0.25,9.5,3.5,1.0
745678,133,Oakland Athletics,0.1998,0.5886,0.8,10.4,3.2,1.0,111,Boston Red Sox,0.22680000000000003,0.6364,0.4,12.0,4.0,1.0
747219,109,Arizona Diamondbacks,0.34500000000000003,0.9667999999999999,1.4,5.4,4.6,0.8571428571428571,147,New York Yankees,0.2686,0.7932,0.8,8.8,4.0,0.8
745603,143,Philadelphia Phillies,0.2088,0.607,1.4,8.8,3.6,0.75,113,Cincinnati Reds,0.299,0.9024000000000001,1.4,10.4,2.6,0.8571428571428571
745275,136,Seattle Mariners,0.19119999999999998,0.5508,0.4,11.4,2.6,0.8,114,Cleveland Guardians,0.28979999999999995,0.8432000000000001,1.0,7.2,3.0,0.6666666666666666
745440,135,San Diego Padres,0.2838,0.8106,1.8,6.8,2.6,0.0,138,St. Louis Cardinals,0.184,0.4962,0.6,11.4,2.8,0.3333333333333333
744869,120,Washington Nationals,0.23775000000000002,0.67325,1.25,9.5,3.5,0.0,134,Pittsburgh Pirates,0.2648,0.8116,0.8,11.4,6.4,0.0
746900,112,Chicago Cubs,0.21939999999999998,0.6794,1.2,6.4,5.2,0.5,115,Colorado Rockies,0.20400000000000001,0.6002,0.8,8.8,1.8,0.0
746407,117,Houston Astros,0.26559999999999995,0.7136,1.4,6.4,3.4,0.5,141,Toronto Blue Jays,0.2008,0.6546,0.8,7.6,3.0,0.5
746163,119,Los Angeles Dodgers,0.29619999999999996,0.867,1.8,10.0,3.4,1.0,137,San Francisco Giants,0.2788,0.8006,1.4,8.2,4.4,1.0
746816,145,Chicago White Sox,0.16440000000000002,0.501,1.2,9.4,2.2,1.0,144,Atlanta Braves,0.3316,0.9464,1.6,8.4,3.8,1.0
746816,145,Chicago White Sox,0.16440000000000002,0.501,1.2,9.4,2.2,1.0,144,Atlanta Braves,0.2448,0.7168,0.8,9.0,4.0,1.0
745843,121,New York Mets,0.16160000000000002,0.5176000000000001,0.8,8.8,3.4,0.5,116,Detroit Tigers,0.22139999999999999,0.612,1.2,9.4,3.4,1.0
745843,121,New York Mets,0.16160000000000002,0.5176000000000001,0.8,8.8,3.4,0.5,116,Detroit Tigers,0.2198,0.64,1.0,10.2,4.2,1.0
745844,121,New York Mets,0.18880000000000002,0.575,0.8,7.8,4.0,1.0,116,Detroit Tigers,0.2225,0.60625,1.25,9.75,3.0,0.7142857142857143
745844,121,New York Mets,0.18880000000000002,0.575,0.8,7.8,4.0,1.0,116,Detroit Tigers,0.2258,0.6498,1.2,9.2,4.0,1.0
745843,121,New York Mets,0.185,0.5558,0.2,9.2,5.2,1.0,116,Detroit Tigers,0.22139999999999999,0.612,1.2,9.4,3.4,1.0
745843,121,New York Mets,0.185,0.5558,0.2,9.2,5.2,1.0,116,Detroit Tigers,0.2198,0.64,1.0,10.2,4.2,1.0
744870,120,Washington Nationals,0.2428,0.6926,1.2,9.2,3.2,0.6666666666666666,134,Pittsburgh Pirates,0.2794,0.8151999999999999,0.4,10.6,5.6,1.0
745928,142,Minnesota Twins,0.225,0.6498,0.4,8.8,4.2,0.5,114,Cleveland Guardians,0.2884,0.8256,0.8,6.2,2.0,0.5
745200,138,St. Louis Cardinals,0.1986,0.5369999999999999,0.6,10.8,3.2,0.5,146,Miami Marlins,0.20459999999999998,0.5683999999999999,0.8,9.6,3.0,0.5
746327,118,Kansas City Royals,0.22000000000000003,0.6988,1.6,8.6,2.4,0.5,145,Chicago White Sox,0.18780000000000002,0.5847999999999999,1.4,9.6,2.4,0.5
745764,147,New York Yankees,0.259,0.7632,1.0,8.4,3.2,0.6666666666666666,141,Toronto Blue Jays,0.1954,0.6266,0.6,7.6,4.2,0.6666666666666666
746497,116,Detroit Tigers,0.2136,0.6228,0.6,9.6,4.2,1.0,133,Oakland Athletics,0.20139999999999997,0.5938,0.4,10.4,3.4,0.6666666666666666
746897,112,Chicago Cubs,0.23820000000000002,0.7154,1.4,6.2,5.6,1.0,119,Los Angeles Dodgers,0.29619999999999996,0.8646,1.4,9.4,3.6,1.0
746576,115,Colorado Rockies,0.21259999999999998,0.6192,0.6,9.0,2.6,0.8333333333333334,139,Tampa Bay Rays,0.2464,0.7198,1.2,8.4,2.6,1.0
745524,134,Pittsburgh Pirates,0.2872,0.8208,0.6,10.2,5.6,0.8888888888888888,110,Baltimore Orioles,0.268,0.813,0.8,7.4,2.6,0.8
745361,137,San Francisco Giants,0.2652,0.7767999999999999,1.4,9.2,4.4,0.8571428571428571,135,San Diego Padres,0.2806,0.8109999999999999,1.4,7.8,3.6,0.875
746733,113,Cincinnati Reds,0.29419999999999996,0.8802,1.0,11.6,2.4,1.0,121,New York Mets,0.1792,0.5438000000000001,0.4,8.8,5.8,1.0
744874,120,Washington Nationals,0.25660000000000005,0.7488,1.2,9.4,4.0,1.0,143,Philadelphia Phillies,0.22220000000000004,0.6432,1.4,7.8,3.8,1.0
747143,144,Atlanta Braves,0.31520000000000004,0.9136,1.6,7.8,3.8,0.8571428571428571,109,Arizona Diamondbacks,0.31799999999999995,0.9119999999999999,1.2,7.2,4.4,1.0
746328,118,Kansas City Royals,0.2372,0.7524,2.0,7.2,2.6,0.8,145,Chicago White Sox,0.18819999999999998,0.5842,0.8,9.0,2.4,0.8571428571428571
745033,140,Texas Rangers,0.28820000000000007,0.8778,1.2,8.2,3.8,0.8571428571428571,117,Houston Astros,0.2682,0.7434000000000001,2.2,6.6,3.0,0.8333333333333334
746007,158,Milwaukee Brewers,0.2798,0.7356,1.0,9.2,3.6,1.0,136,Seattle Mariners,0.19160000000000002,0.5382,0.2,10.2,3.0,1.0
746249,108,Los Angeles Angels,0.191,0.6106,1.4,8.2,3.8,0.6,111,Boston Red Sox,0.23399999999999999,0.6434,0.4,10.4,3.6,0.7142857142857143
746498,116,Detroit Tigers,0.2142,0.6268,0.8,8.0,4.4,0.6666666666666666,133,Oakland Athletics,0.2024,0.5997999999999999,0.8,10.4,3.2,0.5714285714285714
745926,142,Minnesota Twins,0.21280000000000002,0.629,0.4,9.4,3.4,0.8,114,Cleveland Guardians,0.2798,0.791,0.6,6.4,1.6,0.625
745197,138,St. Louis Cardinals,0.21139999999999998,0.5772,0.8,10.6,3.4,0.6666666666666666,146,Miami Marlins,0.2042,0.5810000000000001,1.4,8.8,3.0,0.8
746896,112,Chicago Cubs,0.25860000000000005,0.7684,1.6,5.4,6.4,0.0,119,Los Angeles Dodgers,0.2948,0.8652000000000001,1.4,9.0,3.6,0.0
745522,134,Pittsburgh Pirates,0.2838,0.8119999999999999,1.0,10.8,5.2,0.0,110,Baltimore Orioles,0.2494,0.7562,1.0,8.2,2.2,0.0
744873,120,Washington Nationals,0.2528,0.7444000000000001,1.0,8.0,3.8,1.0,143,Philadelphia Phillies,0.22760000000000002,0.6582,1.2,8.8,4.6,0.5
746731,113,Cincinnati Reds,0.2876,0.8573999999999999,0.8,11.8,3.0,1.0,121,New York Mets,0.175,0.5408000000000001,0.6,9.2,6.2,1.0
745031,140,Texas Rangers,0.2794,0.8454,1.0,7.8,4.2,1.0,117,Houston Astros,0.2756,0.7786000000000001,2.4,6.4,2.8,1.0
745766,147,New York Yankees,0.2512,0.7268000000000001,0.4,8.4,2.8,1.0,141,Toronto Blue Jays,0.19119999999999998,0.617,0.8,7.2,4.4,1.0
746329,118,Kansas City Royals,0.238,0.741,1.0,7.8,2.8,0.6666666666666666,145,Chicago White Sox,0.189,0.5814,0.6,8.2,3.0,1.0
746006,158,Milwaukee Brewers,0.2832,0.7542,1.4,9.6,4.2,0.8,136,Seattle Mariners,0.193,0.541,0.2,9.8,3.0,0.8333333333333334
747140,144,Atlanta Braves,0.29900000000000004,0.874,1.0,8.4,3.8,0.8333333333333334,109,Arizona Diamondbacks,0.299,0.865,1.0,7.8,3.8,0.8
746575,115,Colorado Rockies,0.2162,0.6194,0.8,9.0,2.2,1.0,139,Tampa Bay Rays,0.2372,0.7024,1.0,9.8,2.8,1.0
745359,137,San Francisco Giants,0.25360000000000005,0.7525999999999999,1.0,8.8,4.2,1.0,135,San Diego Padres,0.279,0.8076000000000001,1.0,7.4,2.8,1.0
746248,108,Los Angeles Angels,0.199,0.6404000000000001,1.4,7.6,4.2,0.75,111,Boston Red Sox,0.2428,0.6696000000000001,1.4,9.0,4.0,1.0
745523,134,Pittsburgh Pirates,0.281,0.8048,1.0,10.0,4.6,0.8333333333333334,110,Baltimore Orioles,0.2412,0.7283999999999999,1.0,7.6,1.8,0.8333333333333334
744871,120,Washington Nationals,0.24579999999999996,0.7238,0.8,7.8,3.4,0.75,143,Philadelphia Phillies,0.22820000000000001,0.6652,1.2,8.6,4.6,0.75
747141,144,Atlanta Braves,0.2948,0.8652000000000001,1.0,7.6,4.0,1.0,109,Arizona Diamondbacks,0.2888,0.8366,1.0,7.8,3.8,1.0
745765,147,New York Yankees,0.2452,0.7096,1.0,7.0,3.8,1.0,141,Toronto Blue Jays,0.1866,0.6035999999999999,0.6,6.6,4.0,1.0
746734,113,Cincinnati Reds,0.27399999999999997,0.8182,0.6,12.6,3.4,0.8333333333333334,121,New York Mets,0.17579999999999998,0.5428000000000001,0.6,8.0,5.0,1.0
746493,116,Detroit Tigers,0.21259999999999998,0.624,0.6,8.2,3.6,0.6666666666666666,133,Oakland Athletics,0.19720000000000001,0.5904,1.0,10.8,3.6,0.75
746330,118,Kansas City Royals,0.2424,0.738,0.8,7.6,3.0,0.5,145,Chicago White Sox,0.1908,0.5820000000000001,0.6,8.0,2.8,0.5
746003,158,Milwaukee Brewers,0.2732,0.7545999999999999,1.4,8.8,4.8,0.7142857142857143,136,Seattle Mariners,0.19960000000000003,0.5594000000000001,0.6,10.0,3.4,0.6666666666666666
745198,138,St. Louis Cardinals,0.2212,0.611,0.8,8.6,3.6,0.8571428571428571,146,Miami Marlins,0.2056,0.5818,0.8,7.6,2.4,0.8571428571428571
746895,112,Chicago Cubs,0.267,0.7896000000000001,1.4,7.2,5.2,0.75,119,Los Angeles Dodgers,0.29359999999999997,0.8596,1.0,10.6,3.6,0.8571428571428571
746574,115,Colorado Rockies,0.21960000000000002,0.6326,1.4,8.8,2.8,0.3333333333333333,139,Tampa Bay Rays,0.2374,0.7008,0.8,11.0,3.4,0.75
745362,137,San Francisco Giants,0.24580000000000002,0.729,0.8,8.0,3.2,0.6666666666666666,135,San Diego Padres,0.271,0.7859999999999999,0.8,6.4,2.6,0.5
