gamePk,home_team_name,home_ip_last_5,home_runs_allowed_last_5,home_er_last_5,home_so_last_5,home_bb_last_5,home_hr_allowed_last_5,away_team_name,away_ip_last_5,away_runs_allowed_last_5,away_er_last_5,away_so_last_5,away_bb_last_5,away_hr_allowed_last_5
745444,San Diego Padres,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Los Angeles Dodgers,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746175,Los Angeles Dodgers,9.0,2.0,2.0,6.0,4.0,0.0,San Diego Padres,9.0,5.0,3.0,7.0,9.0,0.0
747060,Baltimore Orioles,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Los Angeles Angels,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746737,Cincinnati Reds,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Washington Nationals,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745445,San Diego Padres,9.0,8.0,7.0,8.0,7.5,0.5,San Francisco Giants,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746165,Los Angeles Dodgers,9.0,8.5,8.0,7.0,5.0,0.5,St. Louis Cardinals,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745116,Tampa Bay Rays,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Toronto Blue Jays,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746335,Kansas City Royals,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Minnesota Twins,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746821,Chicago White Sox,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Detroit Tigers,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746089,Miami Marlins,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Pittsburgh Pirates,8.862327656123277,0.0,0.0,0.0,0.0,0.0
746418,Houston Astros,8.862327656123277,0.0,0.0,0.0,0.0,0.0,New York Yankees,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745039,Texas Rangers,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Chicago Cubs,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745687,Oakland Athletics,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Cleveland Guardians,8.862327656123277,0.0,0.0,0.0,0.0,0.0
747224,Arizona Diamondbacks,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Colorado Rockies,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745283,Seattle Mariners,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Boston Red Sox,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745848,New York Mets,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Milwaukee Brewers,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745848,New York Mets,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Milwaukee Brewers,9.0,1.0,1.0,10.0,2.0,1.0
745604,Philadelphia Phillies,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Atlanta Braves,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745604,Philadelphia Phillies,8.862327656123277,0.0,0.0,0.0,0.0,0.0,Atlanta Braves,9.0,3.0,3.0,15.0,3.0,1.0
745848,New York Mets,9.0,3.0,3.0,7.0,3.0,1.0,Milwaukee Brewers,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745848,New York Mets,9.0,3.0,3.0,7.0,3.0,1.0,Milwaukee Brewers,9.0,1.0,1.0,10.0,2.0,1.0
745604,Philadelphia Phillies,9.0,9.0,9.0,10.0,5.0,0.0,Atlanta Braves,8.862327656123277,0.0,0.0,0.0,0.0,0.0
745604,Philadelphia Phillies,9.0,9.0,9.0,10.0,5.0,0.0,Atlanta Braves,9.0,3.0,3.0,15.0,3.0,1.0
745117,Tampa Bay Rays,9.0,8.0,8.0,7.0,7.0,3.0,Toronto Blue Jays,9.0,2.0,2.0,11.0,2.0,1.0
746091,Miami Marlins,12.0,6.0,5.0,17.0,8.0,3.0,Pittsburgh Pirates,12.0,5.0,4.0,7.0,4.0,0.0
746412,Houston Astros,9.0,5.0,5.0,10.0,9.0,1.0,New York Yankees,9.0,4.0,4.0,7.0,2.0,1.0
747223,Arizona Diamondbacks,9.0,1.0,1.0,6.0,3.0,0.0,Colorado Rockies,8.0,16.0,16.0,9.0,3.0,1.0
745682,Oakland Athletics,9.0,8.0,8.0,7.0,3.0,0.0,Cleveland Guardians,9.0,0.0,0.0,13.0,1.0,0.0
745276,Seattle Mariners,9.0,6.0,6.0,7.0,2.0,2.0,Boston Red Sox,9.0,4.0,4.0,9.0,1.0,2.0
745435,San Diego Padres,9.0,6.666666666666667,6.0,8.666666666666666,5.333333333333333,0.6666666666666666,San Francisco Giants,8.0,6.0,6.0,7.0,3.0,0.0
746167,Los Angeles Dodgers,9.0,6.0,5.666666666666667,6.666666666666667,3.6666666666666665,0.6666666666666666,St. Louis Cardinals,8.0,7.0,7.0,10.0,4.0,2.0
745850,New York Mets,9.0,3.0,3.0,7.0,3.0,1.0,Milwaukee Brewers,9.0,1.0,1.0,10.0,2.0,1.0
746818,Chicago White Sox,9.0,1.0,1.0,11.0,1.0,0.0,Detroit Tigers,9.0,0.0,0.0,11.0,0.0,0.0
747063,Baltimore Orioles,9.0,3.0,2.0,14.0,3.0,1.0,Los Angeles Angels,8.0,11.0,9.0,5.0,6.0,2.0
745599,Philadelphia Phillies,9.0,9.0,9.0,10.0,5.0,0.0,Atlanta Braves,9.0,3.0,3.0,15.0,3.0,1.0
745684,Oakland Athletics,9.0,7.0,6.5,8.0,4.5,0.5,Cleveland Guardians,9.0,2.0,2.0,9.0,1.5,1.0
746736,Cincinnati Reds,9.0,2.0,2.0,9.0,0.0,1.0,Washington Nationals,8.0,8.0,8.0,9.0,2.0,2.0
745119,Tampa Bay Rays,9.0,5.0,5.0,7.0,4.0,2.0,Toronto Blue Jays,8.5,5.0,4.5,9.0,2.5,1.0
746333,Kansas City Royals,9.0,4.0,4.0,12.0,5.0,1.0,Minnesota Twins,9.0,1.0,1.0,8.0,1.0,1.0
746087,Miami Marlins,10.5,6.5,6.0,13.0,7.5,1.5,Pittsburgh Pirates,10.5,3.5,3.0,7.0,4.0,0.0
745037,Texas Rangers,10.0,3.0,3.0,8.0,5.0,0.0,Chicago Cubs,9.2,4.0,3.0,10.0,6.0,2.0
745436,San Diego Padres,9.0,7.0,6.5,8.25,4.5,1.0,San Francisco Giants,8.5,4.5,4.5,6.0,1.5,1.5
746410,Houston Astros,9.0,6.0,5.0,9.5,7.0,1.0,New York Yankees,9.0,2.5,2.5,6.5,4.0,0.5
747221,Arizona Diamondbacks,9.0,2.0,2.0,8.5,1.5,0.5,Colorado Rockies,8.0,11.5,11.5,5.5,3.5,2.0
746168,Los Angeles Dodgers,9.0,5.25,5.0,8.5,3.25,0.5,St. Louis Cardinals,8.0,6.5,6.5,9.5,3.0,3.0
745278,Seattle Mariners,9.0,3.0,3.0,10.0,2.5,1.0,Boston Red Sox,8.5,2.5,2.5,11.5,1.5,1.5
747062,Baltimore Orioles,9.0,3.5,3.0,13.5,2.0,1.0,Los Angeles Angels,8.0,12.0,10.5,5.5,4.0,2.0
745602,Philadelphia Phillies,9.0,10.0,9.666666666666666,8.333333333333334,4.333333333333333,1.3333333333333333,Atlanta Braves,9.0,3.3333333333333335,3.3333333333333335,11.333333333333334,3.6666666666666665,1.0
746739,Cincinnati Reds,9.0,4.5,4.5,11.5,3.0,1.0,Washington Nationals,8.5,7.0,7.0,8.5,2.5,2.0
745115,Tampa Bay Rays,9.0,3.6666666666666665,3.6666666666666665,8.0,3.6666666666666665,1.3333333333333333,Toronto Blue Jays,8.333333333333334,5.0,4.666666666666667,8.0,3.0,1.0
746090,Miami Marlins,10.0,7.333333333333333,6.666666666666667,11.666666666666666,6.333333333333333,1.0,Pittsburgh Pirates,10.0,3.3333333333333335,3.0,9.0,3.3333333333333335,0.0
745845,New York Mets,9.0,4.333333333333333,3.3333333333333335,8.666666666666666,2.3333333333333335,1.0,Milwaukee Brewers,9.0,2.6666666666666665,2.6666666666666665,8.666666666666666,2.0,1.6666666666666667
746332,Kansas City Royals,9.0,4.5,4.5,9.0,4.0,0.5,Minnesota Twins,9.0,1.0,1.0,9.5,2.0,0.5
746815,Chicago White Sox,9.5,4.0,3.5,7.0,2.5,1.0,Detroit Tigers,9.5,3.0,3.0,9.0,2.0,1.5
746413,Houston Astros,9.0,5.666666666666667,4.666666666666667,10.0,6.333333333333333,1.6666666666666667,New York Yankees,9.0,2.6666666666666665,1.6666666666666667,6.333333333333333,3.3333333333333335,0.3333333333333333
745035,Texas Rangers,9.5,2.5,2.5,8.0,3.5,0.5,Chicago Cubs,8.6,7.5,7.0,8.0,5.0,2.5
745683,Oakland Athletics,9.0,8.666666666666666,7.666666666666667,7.333333333333333,4.666666666666667,0.6666666666666666,Cleveland Guardians,9.0,2.3333333333333335,2.3333333333333335,10.666666666666666,3.0,0.6666666666666666
747222,Arizona Diamondbacks,9.0,4.333333333333333,4.333333333333333,8.666666666666666,3.0,1.0,Colorado Rockies,8.333333333333334,9.0,9.0,5.333333333333333,5.333333333333333,2.0
745279,Seattle Mariners,9.333333333333334,3.0,2.6666666666666665,11.0,2.6666666666666665,0.6666666666666666,Boston Red Sox,8.700000000000001,3.0,2.0,11.666666666666666,1.6666666666666667,1.0
745438,San Diego Padres,9.0,7.4,6.8,8.6,4.2,1.2,San Francisco Giants,8.666666666666666,5.0,5.0,7.333333333333333,2.6666666666666665,1.6666666666666667
746166,Los Angeles Dodgers,9.2,5.4,4.8,8.8,3.0,0.4,St. Louis Cardinals,8.666666666666666,6.0,6.0,11.0,3.3333333333333335,2.3333333333333335
746817,Chicago White Sox,9.333333333333334,3.6666666666666665,3.3333333333333335,9.0,3.0,1.3333333333333333,Atlanta Braves,8.75,3.75,3.75,10.75,3.5,1.0
746899,Chicago Cubs,8.733333333333333,6.666666666666667,5.333333333333333,9.666666666666666,4.666666666666667,1.6666666666666667,Colorado Rockies,8.25,8.0,7.5,5.5,4.5,1.75
744875,Washington Nationals,8.4,6.666666666666667,6.666666666666667,8.0,2.6666666666666665,2.0,Pittsburgh Pirates,10.0,4.25,4.0,9.5,3.5,0.75
747058,Baltimore Orioles,9.0,3.6666666666666665,3.0,11.666666666666666,1.6666666666666667,1.0,Kansas City Royals,9.0,3.0,3.0,10.0,3.3333333333333335,0.3333333333333333
745600,Philadelphia Phillies,9.0,8.5,8.25,9.75,3.5,1.25,Cincinnati Reds,9.0,4.666666666666667,4.666666666666667,10.0,3.3333333333333335,1.3333333333333333
746085,Miami Marlins,10.0,7.75,6.75,12.0,6.5,1.0,Los Angeles Angels,8.333333333333334,8.333333333333334,7.333333333333333,6.666666666666667,4.333333333333333,1.3333333333333333
745109,Tampa Bay Rays,9.0,5.0,4.75,8.25,4.75,1.5,Texas Rangers,9.333333333333334,4.666666666666667,4.666666666666667,7.333333333333333,5.333333333333333,0.6666666666666666
745842,New York Mets,9.0,4.25,3.25,9.0,3.25,0.75,Detroit Tigers,9.333333333333334,2.6666666666666665,2.6666666666666665,9.666666666666666,1.6666666666666667,1.6666666666666667
746409,Houston Astros,9.0,5.25,4.5,10.5,5.25,1.25,Toronto Blue Jays,8.5,4.25,4.0,7.5,2.75,1.25
745675,Oakland Athletics,9.0,7.25,6.0,6.75,4.0,0.5,Boston Red Sox,8.775,2.5,1.75,11.25,1.5,0.75
745277,Seattle Mariners,9.25,3.5,3.25,10.25,2.75,1.0,Cleveland Guardians,8.75,2.75,2.75,9.5,3.25,0.5
745437,San Diego Padres,9.0,7.2,7.0,9.0,4.0,1.4,St. Louis Cardinals,8.5,5.75,5.75,9.75,3.5,2.25
747218,Arizona Diamondbacks,9.0,3.5,3.5,8.75,2.25,0.75,New York Yankees,9.0,2.75,2.0,6.75,3.0,0.5
746170,Los Angeles Dodgers,9.2,5.8,5.0,10.2,2.8,0.4,San Francisco Giants,8.5,7.0,6.0,7.25,3.0,1.75
746009,Milwaukee Brewers,9.0,2.25,2.25,8.25,2.0,1.25,Minnesota Twins,8.666666666666666,4.333333333333333,4.0,8.666666666666666,2.3333333333333335,2.0
747057,Baltimore Orioles,9.0,3.75,3.25,11.0,1.75,1.25,Kansas City Royals,8.775,3.75,3.75,9.25,2.75,0.75
745598,Philadelphia Phillies,9.2,8.0,7.6,11.2,3.8,1.2,Cincinnati Reds,9.25,4.25,4.0,10.0,3.5,1.0
746086,Miami Marlins,9.8,7.6,6.8,11.0,6.4,1.4,Los Angeles Angels,8.5,7.25,6.25,7.25,4.25,1.0
745111,Tampa Bay Rays,9.0,5.8,5.6,7.4,5.2,1.6,Texas Rangers,9.25,4.25,4.25,8.5,5.25,1.0
746898,Chicago Cubs,8.8,5.0,4.0,9.5,3.75,1.25,Colorado Rockies,8.2,7.4,6.4,5.2,4.2,1.4
746814,Chicago White Sox,9.0,5.0,4.75,7.75,3.5,1.25,Atlanta Braves,8.6,3.0,3.0,10.8,3.4,0.8
746411,Houston Astros,9.0,4.2,3.6,9.8,4.6,1.0,Toronto Blue Jays,8.4,5.4,5.2,7.6,2.8,2.0
745680,Oakland Athletics,9.0,7.6,6.4,7.6,4.6,0.4,Boston Red Sox,8.82,2.0,1.4,11.6,1.2,0.6
745273,Seattle Mariners,9.2,3.6,3.4,9.2,2.4,1.2,Cleveland Guardians,8.6,3.2,3.0,9.4,3.8,0.6
745439,San Diego Padres,9.0,6.2,6.0,9.8,3.4,1.6,St. Louis Cardinals,8.6,5.0,5.0,8.8,3.2,2.2
747220,Arizona Diamondbacks,9.0,3.8,3.6,7.8,2.8,0.6,New York Yankees,9.0,2.6,2.0,6.8,3.2,0.4
746169,Los Angeles Dodgers,9.2,3.4,2.6,10.2,2.8,0.4,San Francisco Giants,8.4,7.2,6.4,7.8,2.8,1.6
745844,New York Mets,9.2,4.4,2.6,9.6,3.2,0.8,Detroit Tigers,9.5,2.0,2.0,9.25,2.0,1.25
745844,New York Mets,9.2,4.4,2.6,9.6,3.2,0.8,Detroit Tigers,9.620000000000001,2.6,2.6,8.8,4.2,1.2
747059,Baltimore Orioles,9.0,3.8,3.4,10.6,2.0,1.0,Kansas City Royals,8.82,3.2,3.2,8.6,2.4,0.6
745114,Tampa Bay Rays,9.0,4.6,4.4,7.6,4.2,1.0,Texas Rangers,9.0,4.4,3.6,8.6,4.4,1.0
746083,Miami Marlins,9.2,7.0,6.4,8.8,5.4,1.0,Los Angeles Angels,8.6,6.0,5.2,7.0,4.0,1.0
746008,Milwaukee Brewers,9.0,2.2,2.0,8.2,2.4,1.0,Minnesota Twins,8.5,4.0,3.75,8.5,3.0,1.75
745678,Oakland Athletics,9.4,7.0,5.6,9.2,4.8,0.4,Boston Red Sox,9.22,2.0,1.4,12.6,1.8,0.6
747219,Arizona Diamondbacks,9.0,3.6,3.4,8.2,2.8,0.6,New York Yankees,8.8,3.2,2.2,6.8,3.6,0.4
745603,Philadelphia Phillies,9.2,7.0,6.2,11.4,2.8,1.2,Cincinnati Reds,9.0,5.2,4.6,9.2,3.4,1.6
745275,Seattle Mariners,9.2,3.4,3.2,10.0,2.2,1.0,Cleveland Guardians,8.6,3.6,3.4,9.2,4.0,0.6
745440,San Diego Padres,9.0,6.4,6.0,9.2,4.0,1.6,St. Louis Cardinals,8.8,4.0,4.0,8.2,2.8,1.8
744869,Washington Nationals,8.55,7.0,7.0,8.25,3.5,1.5,Pittsburgh Pirates,9.8,4.2,4.0,9.2,3.6,0.8
746900,Chicago Cubs,8.84,4.4,3.6,8.8,3.4,1.2,Colorado Rockies,8.2,6.6,5.6,4.6,5.0,2.0
746407,Houston Astros,9.0,3.6,3.0,8.8,3.0,1.0,Toronto Blue Jays,8.4,5.2,5.0,6.2,3.2,2.0
746163,Los Angeles Dodgers,9.2,4.0,3.2,10.4,3.2,0.4,San Francisco Giants,8.4,7.0,6.2,8.6,3.2,1.8
746816,Chicago White Sox,9.0,4.4,4.2,8.0,3.8,1.4,Atlanta Braves,8.4,3.0,3.0,9.2,3.4,0.8
746816,Chicago White Sox,9.0,4.4,4.2,8.0,3.8,1.4,Atlanta Braves,8.6,2.6,2.6,8.0,2.6,0.0
745843,New York Mets,9.6,5.0,2.8,9.8,3.6,0.8,Detroit Tigers,9.8,2.2,2.2,10.0,3.2,1.0
745843,New York Mets,9.6,5.0,2.8,9.8,3.6,0.8,Detroit Tigers,9.82,2.0,2.0,10.0,5.0,0.6
745844,New York Mets,9.6,4.6,2.4,10.4,3.8,0.6,Detroit Tigers,9.5,2.0,2.0,9.25,2.0,1.25
745844,New York Mets,9.6,4.6,2.4,10.4,3.8,0.6,Detroit Tigers,9.620000000000001,2.6,2.6,8.8,4.2,1.2
745843,New York Mets,10.0,4.4,2.4,9.6,4.6,0.6,Detroit Tigers,9.8,2.2,2.2,10.0,3.2,1.0
745843,New York Mets,10.0,4.4,2.4,9.6,4.6,0.6,Detroit Tigers,9.82,2.0,2.0,10.0,5.0,0.6
744870,Washington Nationals,8.64,6.2,6.2,9.2,3.6,1.4,Pittsburgh Pirates,9.0,4.2,4.0,9.4,3.2,1.0
745928,Minnesota Twins,8.6,3.8,3.6,8.6,3.0,1.8,Cleveland Guardians,8.6,2.8,2.6,9.8,4.4,0.2
745200,St. Louis Cardinals,8.8,3.4,3.4,8.4,3.4,1.2,Miami Marlins,9.2,7.6,6.6,8.4,5.6,1.2
746327,Kansas City Royals,8.66,3.2,3.2,8.0,2.2,0.4,Chicago White Sox,9.0,4.2,4.0,7.2,4.6,1.4
745764,New York Yankees,9.2,4.0,2.4,7.8,3.0,0.8,Toronto Blue Jays,8.4,5.2,5.2,6.2,3.4,2.6
746497,Detroit Tigers,9.64,2.0,2.0,8.8,5.8,0.4,Oakland Athletics,9.4,6.0,4.8,8.4,3.8,0.2
746897,Chicago Cubs,8.8,5.2,4.4,9.2,3.0,0.8,Los Angeles Dodgers,9.2,4.2,3.4,10.0,3.2,0.8
746576,Colorado Rockies,8.2,7.0,6.0,5.6,5.6,1.6,Tampa Bay Rays,9.0,5.0,4.8,8.2,4.4,1.0
745524,Pittsburgh Pirates,9.0,4.6,4.4,10.0,3.2,1.2,Baltimore Orioles,9.0,3.8,3.6,9.2,1.6,1.0
745361,San Francisco Giants,8.2,7.4,6.6,8.8,3.8,1.6,San Diego Padres,9.0,5.2,4.6,10.0,4.4,1.2
746733,Cincinnati Reds,9.0,5.0,4.4,9.4,4.2,1.6,New York Mets,10.0,3.8,2.0,9.6,4.2,0.6
744874,Washington Nationals,8.84,6.0,6.0,8.8,4.6,1.2,Philadelphia Phillies,9.2,6.0,4.8,12.4,2.0,1.2
747143,Atlanta Braves,8.2,2.6,2.6,8.6,3.0,0.8,Arizona Diamondbacks,9.4,4.2,3.6,7.4,3.0,0.8
746328,Kansas City Royals,8.66,2.4,2.4,7.6,2.4,0.4,Chicago White Sox,8.6,4.8,3.8,7.4,4.6,1.4
745033,Texas Rangers,8.8,4.0,3.2,8.8,3.6,1.0,Houston Astros,9.0,2.2,2.0,8.4,3.4,0.8
746007,Milwaukee Brewers,9.0,3.4,3.2,7.4,3.4,1.0,Seattle Mariners,9.2,5.0,4.8,8.2,1.8,1.0
746249,Los Angeles Angels,8.8,4.2,3.8,7.8,3.2,0.6,Boston Red Sox,9.42,1.8,1.2,10.8,2.0,0.4
746498,Detroit Tigers,9.440000000000001,2.8,2.8,10.0,6.2,0.8,Oakland Athletics,9.2,4.6,3.8,8.0,3.6,0.4
745926,Minnesota Twins,8.6,4.4,4.0,8.4,3.4,1.6,Cleveland Guardians,8.6,2.6,2.4,10.0,3.4,0.4
745197,St. Louis Cardinals,8.6,3.4,3.4,7.4,3.0,1.6,Miami Marlins,9.0,7.4,5.6,8.4,5.4,1.4
746896,Chicago Cubs,9.0,4.4,3.6,10.4,3.0,0.4,Los Angeles Dodgers,8.8,4.8,4.4,8.8,4.0,1.2
745522,Pittsburgh Pirates,9.0,5.0,4.8,9.4,2.8,1.8,Baltimore Orioles,9.0,3.4,3.2,9.0,1.8,1.2
744873,Washington Nationals,8.84,5.6,5.6,9.0,5.8,0.8,Philadelphia Phillies,9.2,3.6,2.6,12.8,2.4,0.4
746731,Cincinnati Reds,9.0,4.2,3.6,8.6,4.0,1.6,New York Mets,9.8,3.2,2.2,9.0,4.8,0.6
745031,Texas Rangers,8.8,4.0,3.2,8.2,3.4,1.0,Houston Astros,8.8,3.2,3.2,7.0,3.6,0.6
745766,New York Yankees,9.2,4.0,3.0,8.2,3.4,1.0,Toronto Blue Jays,8.6,4.2,4.2,7.2,3.2,2.4
746329,Kansas City Royals,8.66,2.6,2.6,6.6,2.8,0.6,Chicago White Sox,8.4,4.6,3.6,6.8,4.6,1.0
746006,Milwaukee Brewers,9.0,4.2,4.0,7.4,3.4,0.8,Seattle Mariners,8.82,5.6,5.6,7.4,2.4,1.6
747140,Atlanta Braves,8.4,2.8,2.8,9.4,3.2,0.8,Arizona Diamondbacks,9.4,3.6,2.6,7.2,2.4,0.6
746575,Colorado Rockies,8.2,7.6,6.4,7.2,4.8,1.2,Tampa Bay Rays,8.82,6.8,6.6,8.0,4.6,1.6
745359,San Francisco Giants,8.2,6.6,5.6,8.4,3.0,1.2,San Diego Padres,8.82,4.0,3.6,9.6,4.2,0.8
746248,Los Angeles Angels,9.0,3.2,3.0,7.8,3.8,1.2,Boston Red Sox,9.4,2.2,1.4,10.4,2.2,0.6
745523,Pittsburgh Pirates,9.2,4.4,4.0,8.4,2.6,1.2,Baltimore Orioles,9.22,3.6,3.2,9.2,2.4,1.2
744871,Washington Nationals,9.0,5.4,5.4,9.2,5.8,0.6,Philadelphia Phillies,9.2,3.2,2.2,11.2,2.6,0.4
747141,Atlanta Braves,8.6,3.4,3.2,8.8,3.0,0.8,Arizona Diamondbacks,9.2,5.2,4.0,7.4,2.8,0.8
745765,New York Yankees,9.2,5.0,4.0,7.8,4.2,1.0,Toronto Blue Jays,8.4,5.6,5.4,7.0,4.2,2.6
746734,Cincinnati Reds,9.0,4.4,3.8,8.6,3.6,1.2,New York Mets,9.2,3.8,3.0,9.6,4.8,0.6
746493,Detroit Tigers,9.040000000000001,3.0,3.0,9.0,5.8,1.0,Oakland Athletics,9.2,4.0,3.6,8.8,3.4,0.4
746330,Kansas City Royals,8.84,1.4,1.4,7.2,3.0,0.2,Chicago White Sox,8.4,3.4,2.4,7.6,4.2,1.0
746003,Milwaukee Brewers,9.0,4.0,3.8,8.4,3.6,0.6,Seattle Mariners,8.82,5.2,5.2,7.4,2.6,1.4
745198,St. Louis Cardinals,8.8,2.6,2.6,7.2,2.4,1.2,Miami Marlins,8.6,6.2,4.6,6.4,4.8,1.2
746895,Chicago Cubs,9.0,4.2,3.8,10.6,3.0,0.4,Los Angeles Dodgers,8.8,4.2,4.0,9.2,4.0,1.2
746574,Colorado Rockies,8.4,8.2,7.4,8.4,5.4,1.2,Tampa Bay Rays,8.82,6.2,6.2,7.8,3.6,1.8
745362,San Francisco Giants,8.4,4.8,4.6,7.4,2.8,1.0,San Diego Padres,8.82,3.2,2.8,8.8,3.2,0.6
746251,Los Angeles Angels,9.0,3.2,3.0,8.8,3.0,1.2,Boston Red Sox,9.2,2.4,1.2,10.4,3.2,0.6
745032,Texas Rangers,8.8,2.6,1.4,8.4,2.4,0.8,Houston Astros,8.6,3.8,3.8,6.2,4.0,0.6
745927,Minnesota Twins,8.6,4.8,4.4,8.4,2.8,1.8,Cleveland Guardians,8.8,2.0,1.8,11.6,4.0,0.4
745927,Minnesota Twins,8.6,4.8,4.4,8.4,2.8,1.8,Cleveland Guardians,9.2,6.6,6.4,9.0,4.4,2.8
746654,Cleveland Guardians,8.8,1.8,1.8,10.8,3.4,0.6,Chicago White Sox,8.2,4.0,2.8,7.0,3.8,1.0
745761,New York Yankees,9.2,5.2,4.0,8.6,4.6,1.0,Miami Marlins,8.6,5.4,3.8,6.8,4.0,1.0
745520,Pittsburgh Pirates,9.2,4.0,3.6,8.0,1.8,1.0,Detroit Tigers,9.219999999999999,4.0,4.0,9.0,5.2,1.0
746735,Cincinnati Reds,8.8,4.4,3.8,7.6,3.2,1.4,Milwaukee Brewers,9.0,4.6,4.2,8.6,3.4,0.8
744956,Toronto Blue Jays,8.4,5.2,5.0,7.0,5.0,1.8,Seattle Mariners,8.620000000000001,6.8,6.8,8.6,3.2,1.6
747142,Atlanta Braves,8.8,3.8,3.6,8.2,2.6,0.8,New York Mets,9.2,3.8,3.0,10.0,5.0,0.6
745925,Minnesota Twins,8.8,3.0,2.8,9.4,2.6,1.0,Los Angeles Dodgers,8.6,5.2,5.0,9.2,3.4,1.2
745194,St. Louis Cardinals,8.8,4.2,4.0,7.8,2.4,1.2,Philadelphia Phillies,8.8,2.6,1.8,8.4,2.4,0.2
745034,Texas Rangers,8.8,2.6,1.4,8.0,2.2,0.6,Houston Astros,8.6,4.0,4.0,6.0,4.6,0.6
746569,Colorado Rockies,8.6,7.8,7.6,8.8,5.4,1.2,Arizona Diamondbacks,9.0,5.2,4.2,8.6,1.8,1.4
746252,Los Angeles Angels,9.0,4.8,4.8,9.2,3.4,2.0,Tampa Bay Rays,8.82,4.8,4.8,10.0,3.0,1.4
745432,San Diego Padres,8.620000000000001,2.6,1.6,7.4,3.0,0.2,Chicago Cubs,9.0,4.4,4.0,10.4,3.2,0.4
745363,San Francisco Giants,8.6,3.6,3.4,7.0,2.4,0.8,Washington Nationals,9.0,4.2,4.2,9.4,5.2,0.8
745517,Pittsburgh Pirates,9.4,3.8,3.4,8.8,2.2,0.8,Detroit Tigers,8.62,4.8,4.8,7.4,4.4,1.2
746981,Boston Red Sox,9.2,2.8,1.6,9.4,3.8,0.8,Baltimore Orioles,9.059999999999999,3.4,2.6,8.6,2.2,0.8
746653,Cleveland Guardians,8.8,1.4,1.4,9.6,4.2,0.6,Chicago White Sox,8.0,4.8,3.6,7.2,3.0,1.2
746732,Cincinnati Reds,9.0,4.2,3.8,8.6,3.0,1.0,Milwaukee Brewers,8.8,6.2,5.2,8.2,3.2,1.4
745762,New York Yankees,9.4,3.8,3.0,8.4,3.8,0.8,Miami Marlins,8.4,6.2,4.6,7.4,4.4,1.2
744957,Toronto Blue Jays,8.4,5.4,5.2,8.2,4.6,2.0,Seattle Mariners,8.42,6.8,6.8,8.2,3.2,1.4
747138,Atlanta Braves,9.0,4.8,4.6,8.4,3.4,1.2,New York Mets,8.8,4.0,3.6,10.8,5.4,0.6
746326,Kansas City Royals,8.84,1.8,1.8,7.6,3.4,0.2,Houston Astros,8.6,4.6,4.6,6.0,5.2,0.4
745924,Minnesota Twins,9.0,3.2,3.0,10.2,2.2,1.2,Los Angeles Dodgers,8.6,4.8,4.6,9.2,3.0,1.2
745195,St. Louis Cardinals,9.0,4.8,4.4,7.4,2.6,1.4,Philadelphia Phillies,9.0,2.4,2.0,8.4,3.0,0.4
745030,Texas Rangers,9.0,3.6,3.2,7.8,2.6,0.8,Oakland Athletics,9.2,2.4,2.2,8.0,2.6,0.6
746571,Colorado Rockies,8.8,6.4,5.8,8.8,5.4,0.4,Arizona Diamondbacks,8.8,6.6,5.6,9.8,1.8,1.6
746250,Los Angeles Angels,9.0,4.8,4.8,8.6,3.0,1.8,Tampa Bay Rays,8.620000000000001,5.8,5.8,9.8,3.2,1.6
745357,San Francisco Giants,8.8,4.2,4.0,6.8,2.8,0.8,Washington Nationals,9.0,3.8,3.8,8.2,5.0,0.6
745433,San Diego Padres,8.620000000000001,3.2,2.4,8.0,3.4,0.0,Chicago Cubs,8.8,5.8,5.4,11.0,4.0,0.8
745923,Minnesota Twins,9.0,3.8,3.6,11.2,2.8,1.2,Los Angeles Dodgers,8.6,4.6,4.4,9.8,2.6,1.4
